example_id,coverage,target_words,strategy,variant,actual_coverage,comprehensiveness,sufficiency,total_words
838,0.2,9,mean,none,0.8888888888888888,0.0,0.0,44
838,0.2,9,max,none,0.8888888888888888,0.0,0.0,44
838,0.2,9,hierarchical,trimming,0.8888888888888888,0.0,0.0,44
838,0.3,14,sum,none,0.5714285714285714,0.0,0.0,44
838,0.3,14,mean,none,0.5714285714285714,0.0,0.0,44
838,0.3,14,max,none,0.5714285714285714,0.0,0.0,44
838,0.3,14,hierarchical,trimming,0.5714285714285714,0.0,0.0,44
2344,0.1,2,sum,none,1.0,0.0,0.0,17
2344,0.1,2,mean,none,1.0,0.0,0.0,17
2344,0.1,2,max,none,1.0,0.0,0.0,17
2344,0.1,2,hierarchical,trimming,1.0,0.0,0.0,17
2344,0.2,4,sum,none,1.0,0.0,0.0,17
2344,0.2,4,mean,none,1.0,0.0,0.0,17
2344,0.2,4,max,none,1.0,0.0,0.0,17
2344,0.2,4,hierarchical,trimming,1.0,0.0,0.0,17
2344,0.3,6,sum,none,1.0,0.0,0.0,17
2344,0.3,6,mean,none,1.0,0.0,0.0,17
2344,0.3,6,max,none,1.0,0.0,0.0,17
2344,0.3,6,hierarchical,trimming,1.0,0.0,0.0,17
2146,0.1,1,sum,none,1.0,0.0,0.0,7
2146,0.1,1,mean,none,1.0,0.0,0.0,7
2146,0.1,1,max,none,1.0,0.0,0.0,7
2146,0.1,1,hierarchical,trimming,1.0,0.0,0.0,7
2146,0.2,2,sum,none,1.0,0.0,0.0,7
2146,0.2,2,mean,none,1.0,0.0,0.0,7
2146,0.2,2,max,none,1.0,0.0,0.0,7
2146,0.2,2,hierarchical,trimming,1.0,0.0,0.0,7
2146,0.3,3,sum,none,1.0,0.0,0.0,7
2146,0.3,3,mean,none,1.0,0.0,0.0,7
2146,0.3,3,max,none,1.0,0.0,0.0,7
2146,0.3,3,hierarchical,trimming,1.0,0.0,0.0,7
199,0.1,1,sum,none,1.0,0.0,0.0,2
199,0.1,1,mean,none,1.0,0.0,0.0,2
199,0.1,1,max,none,1.0,0.0,0.0,2
199,0.1,1,hierarchical,trimming,1.0,0.0,0.0,2
199,0.2,1,sum,none,1.0,0.0,0.0,2
199,0.2,1,mean,none,1.0,0.0,0.0,2
199,0.2,1,max,none,1.0,0.0,0.0,2
199,0.2,1,hierarchical,trimming,1.0,0.0,0.0,2
199,0.3,1,sum,none,1.0,0.0,0.0,2
199,0.3,1,mean,none,1.0,0.0,0.0,2
199,0.3,1,max,none,1.0,0.0,0.0,2
199,0.3,1,hierarchical,trimming,1.0,0.0,0.0,2
2846,0.1,1,sum,none,1.0,0.0,0.0,5
2846,0.1,1,mean,none,1.0,0.0,0.0,5
2846,0.1,1,max,none,1.0,0.0,0.0,5
2846,0.1,1,hierarchical,trimming,1.0,0.0,0.0,5
2846,0.2,1,sum,none,1.0,0.0,0.0,5
2846,0.2,1,mean,none,1.0,0.0,0.0,5
2846,0.2,1,max,none,1.0,0.0,0.0,5
2846,0.2,1,hierarchical,trimming,1.0,0.0,0.0,5
2846,0.3,2,sum,none,1.0,0.0,0.0,5
2846,0.3,2,mean,none,1.0,0.0,0.0,5
2846,0.3,2,max,none,1.0,0.0,0.0,5
2846,0.3,2,hierarchical,trimming,1.0,0.0,0.0,5
4390,0.1,5,sum,none,1.0,0.0,0.0,47
4390,0.1,5,mean,none,1.0,0.0,0.0,47
4390,0.1,5,max,none,1.0,0.0,0.0,47
4390,0.1,5,hierarchical,trimming,1.0,0.0,0.0,47
4390,0.2,10,sum,none,1.0,0.0026244521141052246,0.007573962211608887,47
4390,0.2,10,mean,none,1.0,0.0026244521141052246,0.007573962211608887,47
4390,0.2,10,max,none,1.0,0.0026244521141052246,0.007573962211608887,47
4390,0.2,10,hierarchical,trimming,1.0,0.0026244521141052246,0.007573962211608887,47
4390,0.3,15,sum,none,0.8666666666666667,0.0026244521141052246,0.007573962211608887,47
4390,0.3,15,mean,none,0.8666666666666667,0.0026244521141052246,0.007573962211608887,47
4390,0.3,15,max,none,0.8666666666666667,0.0026244521141052246,0.007573962211608887,47
4390,0.3,15,hierarchical,trimming,0.8666666666666667,0.0026244521141052246,0.007573962211608887,47
4340,0.1,2,sum,none,1.0,0.0,0.0,14
4340,0.1,2,mean,none,1.0,0.0,0.0,14
4340,0.1,2,max,none,1.0,0.0,0.0,14
4340,0.1,2,hierarchical,trimming,1.0,0.0,0.0,14
4340,0.2,3,sum,none,1.0,0.0,0.0,14
4340,0.2,3,mean,none,1.0,0.0,0.0,14
4340,0.2,3,max,none,1.0,0.0,0.0,14
4340,0.2,3,hierarchical,trimming,1.0,0.0,0.0,14
4340,0.3,5,sum,none,1.0,0.0,0.0,14
4340,0.3,5,mean,none,1.0,0.0,0.0,14
4340,0.3,5,max,none,1.0,0.0,0.0,14
4340,0.3,5,hierarchical,trimming,1.0,0.0,0.0,14
84,0.1,3,sum,none,1.0,0.0,0.0,27
84,0.1,3,mean,none,1.0,0.0,0.0,27
84,0.1,3,max,none,1.0,0.0,0.0,27
84,0.1,3,hierarchical,trimming,1.0,0.0,0.0,27
84,0.2,6,sum,none,1.0,0.0,0.0,27
84,0.2,6,mean,none,1.0,0.0,0.0,27
84,0.2,6,max,none,1.0,0.0,0.0,27
84,0.2,6,hierarchical,trimming,1.0,0.0,0.0,27
84,0.3,9,sum,none,0.6666666666666666,0.0,0.0,27
84,0.3,9,mean,none,0.6666666666666666,0.0,0.0,27
84,0.3,9,max,none,0.6666666666666666,0.0,0.0,27
84,0.3,9,hierarchical,trimming,0.6666666666666666,0.0,0.0,27
1117,0.1,1,sum,none,1.0,0.0,0.0,4
1117,0.1,1,mean,none,1.0,0.0,0.0,4
1117,0.1,1,max,none,1.0,0.0,0.0,4
1117,0.1,1,hierarchical,trimming,1.0,0.0,0.0,4
1117,0.2,1,sum,none,1.0,0.0,0.0,4
1117,0.2,1,mean,none,1.0,0.0,0.0,4
1117,0.2,1,max,none,1.0,0.0,0.0,4
1117,0.2,1,hierarchical,trimming,1.0,0.0,0.0,4
1117,0.3,2,sum,none,1.0,0.0,0.0,4
1117,0.3,2,mean,none,1.0,0.0,0.0,4
1117,0.3,2,max,none,1.0,0.0,0.0,4
1117,0.3,2,hierarchical,trimming,1.0,0.0,0.0,4
393,0.1,2,sum,none,1.0,0.0,0.0,14
393,0.1,2,mean,none,1.0,0.0,0.0,14
393,0.1,2,max,none,1.0,0.0,0.0,14
393,0.1,2,hierarchical,trimming,1.0,0.0,0.0,14
393,0.2,3,sum,none,1.0,0.0,0.0,14
393,0.2,3,mean,none,1.0,0.0,0.0,14
393,0.2,3,max,none,1.0,0.0,0.0,14
393,0.2,3,hierarchical,trimming,1.0,0.0,0.0,14
393,0.3,5,sum,none,1.0,0.0,0.0,14
393,0.3,5,mean,none,1.0,0.0,0.0,14
393,0.3,5,max,none,1.0,0.0,0.0,14
393,0.3,5,hierarchical,trimming,1.0,0.0,0.0,14
33,0.1,1,sum,none,1.0,0.0,0.0,8
33,0.1,1,mean,none,1.0,0.0,0.0,8
33,0.1,1,max,none,1.0,0.0,0.0,8
33,0.1,1,hierarchical,trimming,1.0,0.0,0.0,8
33,0.2,2,sum,none,1.0,0.0,0.0,8
33,0.2,2,mean,none,1.0,0.0,0.0,8
33,0.2,2,max,none,1.0,0.0,0.0,8
33,0.2,2,hierarchical,trimming,1.0,0.0,0.0,8
33,0.3,3,sum,none,1.0,0.0,0.0,8
33,0.3,3,mean,none,1.0,0.0,0.0,8
33,0.3,3,max,none,1.0,0.0,0.0,8
33,0.3,3,hierarchical,trimming,1.0,0.0,0.0,8
1370,0.1,1,sum,none,1.0,0.0,0.0,8
1370,0.1,1,mean,none,1.0,0.0,0.0,8
1370,0.1,1,max,none,1.0,0.0,0.0,8
1370,0.1,1,hierarchical,trimming,1.0,0.0,0.0,8
1370,0.2,2,sum,none,1.0,0.0,0.0,8
1370,0.2,2,mean,none,1.0,0.0,0.0,8
1370,0.2,2,max,none,1.0,0.0,0.0,8
1370,0.2,2,hierarchical,trimming,1.0,0.0,0.0,8
1370,0.3,3,sum,none,1.0,0.011241614818572998,0.00040662288665771484,8
1370,0.3,3,mean,none,1.0,0.011241614818572998,0.00040662288665771484,8
1370,0.3,3,max,none,1.0,0.011241614818572998,0.00040662288665771484,8
1370,0.3,3,hierarchical,trimming,1.0,0.0,0.0,8
3313,0.1,1,sum,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.1,1,mean,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.1,1,max,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.1,1,hierarchical,trimming,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.2,1,sum,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.2,1,mean,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.2,1,max,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.2,1,hierarchical,trimming,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.3,2,sum,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.3,2,mean,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.3,2,max,none,1.0,0.8508760631084442,0.7343409359455109,5
3313,0.3,2,hierarchical,trimming,1.0,0.8508760631084442,0.7343409359455109,5
2796,0.1,5,sum,none,0.4,0.0,0.0,43
2796,0.1,5,mean,none,0.4,0.0,0.0,43
2796,0.1,5,max,none,0.4,0.0,0.0,43
2796,0.1,5,hierarchical,trimming,0.4,0.0,0.0,43
2796,0.2,9,sum,none,0.2222222222222222,0.0,0.0,43
2796,0.2,9,mean,none,0.2222222222222222,0.0,0.0,43
2796,0.2,9,max,none,0.2222222222222222,0.0,0.0,43
2796,0.2,9,hierarchical,trimming,0.2222222222222222,0.0,0.0,43
2796,0.3,13,sum,none,0.15384615384615385,0.0,0.0,43
2796,0.3,13,mean,none,0.15384615384615385,0.0,0.0,43
2796,0.3,13,max,none,0.15384615384615385,0.0,0.0,43
2796,0.3,13,hierarchical,trimming,0.15384615384615385,0.0,0.0,43
4099,0.1,2,sum,none,0.5,0.0,0.0,13
4099,0.1,2,mean,none,0.5,0.0,0.0,13
4099,0.1,2,max,none,0.5,0.0,0.0,13
4099,0.1,2,hierarchical,trimming,0.5,0.0,0.0,13
4099,0.2,3,sum,none,0.3333333333333333,0.0,0.0,13
4099,0.2,3,mean,none,0.3333333333333333,0.0,0.0,13
4099,0.2,3,max,none,0.3333333333333333,0.0,0.0,13
4099,0.2,3,hierarchical,trimming,0.3333333333333333,0.0,0.0,13
4099,0.3,4,sum,none,0.25,0.0,0.0,13
4099,0.3,4,mean,none,0.25,0.0,0.0,13
4099,0.3,4,max,none,0.25,0.0,0.0,13
4099,0.3,4,hierarchical,trimming,0.25,0.0,0.0,13
3039,0.1,3,sum,none,1.0,0.0,0.0,23
3039,0.1,3,mean,none,1.0,0.0,0.0,23
3039,0.1,3,max,none,1.0,0.0,0.0,23
3039,0.1,3,hierarchical,trimming,1.0,0.0,0.0,23
3039,0.2,5,sum,none,1.0,0.0,0.0,23
3039,0.2,5,mean,none,1.0,0.0,0.0,23
3039,0.2,5,max,none,1.0,0.0,0.0,23
3039,0.2,5,hierarchical,trimming,1.0,0.0,0.0,23
3039,0.3,7,sum,none,1.0,0.0,0.0,23
3039,0.3,7,mean,none,1.0,0.0,0.0,23
3039,0.3,7,max,none,1.0,0.0,0.0,23
3039,0.3,7,hierarchical,trimming,1.0,0.0,0.0,23
4366,0.1,3,sum,none,1.0,0.0,0.0,24
4366,0.1,3,mean,none,1.0,0.0,0.0,24
4366,0.1,3,max,none,1.0,0.0,0.0,24
4366,0.1,3,hierarchical,trimming,1.0,0.0,0.0,24
4366,0.2,5,sum,none,0.8,0.0,0.0,24
4366,0.2,5,mean,none,0.8,0.0,0.0,24
4366,0.2,5,max,none,0.8,0.0,0.0,24
4366,0.2,5,hierarchical,trimming,0.8,0.0,0.0,24
4366,0.3,8,sum,none,0.5,0.0,0.0,24
4366,0.3,8,mean,none,0.5,0.0,0.0,24
4366,0.3,8,max,none,0.5,0.0,0.0,24
4366,0.3,8,hierarchical,trimming,0.5,0.0,0.0,24
373,0.1,2,sum,none,1.0,0.0,0.0,11
373,0.1,2,mean,none,1.0,0.0,0.0,11
373,0.1,2,max,none,1.0,0.0,0.0,11
373,0.1,2,hierarchical,trimming,1.0,0.0,0.0,11
373,0.2,3,sum,none,1.0,0.0,0.0,11
373,0.2,3,mean,none,1.0,0.0,0.0,11
373,0.2,3,max,none,1.0,0.0,0.0,11
373,0.2,3,hierarchical,trimming,1.0,0.0,0.0,11
373,0.3,4,sum,none,0.75,0.0,0.0,11
373,0.3,4,mean,none,0.75,0.0,0.0,11
373,0.3,4,max,none,0.75,0.0,0.0,11
373,0.3,4,hierarchical,trimming,0.75,0.0,0.0,11
3565,0.1,2,sum,none,1.0,0.0,0.0,20
3565,0.1,2,mean,none,1.0,0.0,0.0,20
3565,0.1,2,max,none,1.0,0.0,0.0,20
3565,0.1,2,hierarchical,trimming,1.0,0.0,0.0,20
3565,0.2,4,sum,none,1.0,0.0,0.0,20
3565,0.2,4,mean,none,1.0,0.0,0.0,20
3565,0.2,4,max,none,1.0,0.0,0.0,20
3565,0.2,4,hierarchical,trimming,1.0,0.0,0.0,20
3565,0.3,6,sum,none,1.0,0.0,0.0,20
3565,0.3,6,mean,none,1.0,0.0,0.0,20
3565,0.3,6,max,none,1.0,0.0,0.0,20
3565,0.3,6,hierarchical,trimming,1.0,0.0,0.0,20
2172,0.1,2,sum,none,1.0,0.0,0.0,17
2172,0.1,2,mean,none,1.0,0.0,0.0,17
2172,0.1,2,max,none,1.0,0.0,0.0,17
2172,0.1,2,hierarchical,trimming,1.0,0.0,0.0,17
2172,0.2,4,sum,none,1.0,0.0,0.0,17
2172,0.2,4,mean,none,1.0,0.0,0.0,17
2172,0.2,4,max,none,1.0,0.0,0.0,17
2172,0.2,4,hierarchical,trimming,1.0,0.0,0.0,17
2172,0.3,6,sum,none,1.0,0.0,0.0,17
2172,0.3,6,mean,none,1.0,0.0,0.0,17
2172,0.3,6,max,none,1.0,0.0,0.0,17
2172,0.3,6,hierarchical,trimming,1.0,0.0,0.0,17
1864,0.1,3,sum,none,1.0,0.006018698215484619,-0.00012570619583129883,24
1864,0.1,3,mean,none,1.0,0.006018698215484619,-0.00012570619583129883,24
1864,0.1,3,max,none,1.0,0.006018698215484619,-0.00012570619583129883,24
1864,0.1,3,hierarchical,trimming,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.2,5,sum,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.2,5,mean,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.2,5,max,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.2,5,hierarchical,trimming,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.3,8,sum,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.3,8,mean,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.3,8,max,none,1.0,0.007448256015777588,0.0005525946617126465,24
1864,0.3,8,hierarchical,trimming,1.0,0.007448256015777588,0.0005525946617126465,24
1181,0.1,1,sum,none,1.0,0.0,0.0,5
1181,0.1,1,mean,none,1.0,0.0,0.0,5
1181,0.1,1,max,none,1.0,0.0,0.0,5
1181,0.1,1,hierarchical,trimming,1.0,0.0,0.0,5
1181,0.2,1,sum,none,1.0,0.0,0.0,5
1181,0.2,1,mean,none,1.0,0.0,0.0,5
1181,0.2,1,max,none,1.0,0.0,0.0,5
1181,0.2,1,hierarchical,trimming,1.0,0.0,0.0,5
1181,0.3,2,sum,none,1.0,0.0,0.0,5
1181,0.3,2,mean,none,1.0,0.0,0.0,5
1181,0.3,2,max,none,1.0,0.0,0.0,5
1181,0.3,2,hierarchical,trimming,1.0,0.0,0.0,5
3364,0.1,1,sum,none,1.0,0.0,0.0,5
3364,0.1,1,mean,none,1.0,0.0,0.0,5
3364,0.1,1,max,none,1.0,0.0,0.0,5
3364,0.1,1,hierarchical,trimming,1.0,0.0,0.0,5
3364,0.2,1,sum,none,1.0,0.0,0.0,5
3364,0.2,1,mean,none,1.0,0.0,0.0,5
3364,0.2,1,max,none,1.0,0.0,0.0,5
3364,0.2,1,hierarchical,trimming,1.0,0.0,0.0,5
3364,0.3,2,sum,none,1.0,0.0,0.0,5
3364,0.3,2,mean,none,1.0,0.0,0.0,5
3364,0.3,2,max,none,1.0,0.0,0.0,5
3364,0.3,2,hierarchical,trimming,1.0,0.0,0.0,5
1721,0.1,1,sum,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.1,1,mean,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.1,1,max,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.1,1,hierarchical,trimming,1.0,0.0,0.0,10
1721,0.2,2,sum,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.2,2,mean,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.2,2,max,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.2,2,hierarchical,trimming,1.0,0.0,0.0,10
1721,0.3,3,sum,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.3,3,mean,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.3,3,max,none,1.0,-3.1828880310058594e-05,-0.00025331974029541016,10
1721,0.3,3,hierarchical,trimming,1.0,0.0,0.0,10
486,0.1,1,sum,none,1.0,0.0,0.0,10
486,0.1,1,mean,none,1.0,0.0,0.0,10
486,0.1,1,max,none,1.0,0.0,0.0,10
486,0.1,1,hierarchical,trimming,1.0,0.0,0.0,10
486,0.2,2,sum,none,1.0,0.0,0.0,10
486,0.2,2,mean,none,1.0,0.0,0.0,10
486,0.2,2,max,none,1.0,0.0,0.0,10
486,0.2,2,hierarchical,trimming,1.0,0.0,0.0,10
486,0.3,3,sum,none,1.0,0.0,0.0,10
486,0.3,3,mean,none,1.0,0.0,0.0,10
486,0.3,3,max,none,1.0,0.0,0.0,10
486,0.3,3,hierarchical,trimming,1.0,0.0,0.0,10
3289,0.1,3,sum,none,1.0,0.0,0.0,30
3289,0.1,3,mean,none,1.0,0.0,0.0,30
3289,0.1,3,max,none,1.0,0.0,0.0,30
3289,0.1,3,hierarchical,trimming,1.0,0.0,0.0,30
3289,0.2,6,sum,none,0.8333333333333334,0.0,0.0,30
3289,0.2,6,mean,none,0.8333333333333334,0.0,0.0,30
3289,0.2,6,max,none,0.8333333333333334,0.0,0.0,30
3289,0.2,6,hierarchical,trimming,0.8333333333333334,0.0,0.0,30
3289,0.3,9,sum,none,0.5555555555555556,0.0,0.0,30
3289,0.3,9,mean,none,0.5555555555555556,0.0,0.0,30
3289,0.3,9,max,none,0.5555555555555556,0.0,0.0,30
3289,0.3,9,hierarchical,trimming,0.5555555555555556,0.0,0.0,30
65,0.1,1,sum,none,1.0,0.0,0.0,5
65,0.1,1,mean,none,1.0,0.0,0.0,5
65,0.1,1,max,none,1.0,0.0,0.0,5
65,0.1,1,hierarchical,trimming,1.0,0.0,0.0,5
65,0.2,1,sum,none,1.0,0.0,0.0,5
65,0.2,1,mean,none,1.0,0.0,0.0,5
65,0.2,1,max,none,1.0,0.0,0.0,5
65,0.2,1,hierarchical,trimming,1.0,0.0,0.0,5
65,0.3,2,sum,none,1.0,0.0,0.0,5
65,0.3,2,mean,none,1.0,0.0,0.0,5
65,0.3,2,max,none,1.0,0.0,0.0,5
65,0.3,2,hierarchical,trimming,1.0,0.0,0.0,5
1209,0.1,1,sum,none,1.0,0.0,0.0,9
1209,0.1,1,mean,none,1.0,0.0,0.0,9
1209,0.1,1,max,none,1.0,0.0,0.0,9
1209,0.1,1,hierarchical,trimming,1.0,0.0,0.0,9
1209,0.2,2,sum,none,1.0,0.0,0.0,9
1209,0.2,2,mean,none,1.0,0.0,0.0,9
1209,0.2,2,max,none,1.0,0.0,0.0,9
1209,0.2,2,hierarchical,trimming,1.0,0.0,0.0,9
1209,0.3,3,sum,none,1.0,0.0,0.0,9
1209,0.3,3,mean,none,1.0,0.0,0.0,9
1209,0.3,3,max,none,1.0,0.0,0.0,9
1209,0.3,3,hierarchical,trimming,1.0,0.0,0.0,9
168,0.1,6,sum,none,1.0,0.0,0.0,56
168,0.1,6,mean,none,1.0,0.0,0.0,56
168,0.1,6,max,none,1.0,0.0,0.0,56
168,0.1,6,hierarchical,trimming,1.0,0.0,0.0,56
168,0.2,12,sum,none,1.0,0.0,0.0,56
168,0.2,12,mean,none,1.0,0.0,0.0,56
168,0.2,12,max,none,1.0,0.0,0.0,56
168,0.2,12,hierarchical,trimming,1.0,0.0,0.0,56
168,0.3,17,sum,none,0.9411764705882353,0.0,0.0,56
168,0.3,17,mean,none,0.9411764705882353,0.0,0.0,56
168,0.3,17,max,none,0.9411764705882353,0.0,0.0,56
168,0.3,17,hierarchical,trimming,0.9411764705882353,0.0,0.0,56
4020,0.1,2,sum,none,1.0,0.0,0.0,12
4020,0.1,2,mean,none,1.0,0.0,0.0,12
4020,0.1,2,max,none,1.0,0.0,0.0,12
4020,0.1,2,hierarchical,trimming,1.0,0.0,0.0,12
4020,0.2,3,sum,none,1.0,0.0,0.0,12
4020,0.2,3,mean,none,1.0,0.0,0.0,12
4020,0.2,3,max,none,1.0,0.0,0.0,12
4020,0.2,3,hierarchical,trimming,1.0,0.0,0.0,12
4020,0.3,4,sum,none,1.0,0.0,0.0,12
4020,0.3,4,mean,none,1.0,0.0,0.0,12
4020,0.3,4,max,none,1.0,0.0,0.0,12
4020,0.3,4,hierarchical,trimming,1.0,0.0,0.0,12
4108,0.1,5,sum,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.1,5,mean,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.1,5,max,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.1,5,hierarchical,trimming,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.2,9,sum,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.2,9,mean,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.2,9,max,none,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.2,9,hierarchical,trimming,1.0,0.001109778881072998,0.00026732683181762695,45
4108,0.3,14,sum,none,0.7857142857142857,0.001109778881072998,0.00026732683181762695,45
4108,0.3,14,mean,none,0.7857142857142857,0.001109778881072998,0.00026732683181762695,45
4108,0.3,14,max,none,0.7857142857142857,0.001109778881072998,0.00026732683181762695,45
4108,0.3,14,hierarchical,trimming,0.7857142857142857,0.001109778881072998,0.00026732683181762695,45
2825,0.1,2,sum,none,1.0,0.0,0.0,13
2825,0.1,2,mean,none,1.0,0.0,0.0,13
2825,0.1,2,max,none,1.0,0.0,0.0,13
2825,0.1,2,hierarchical,trimming,1.0,0.0,0.0,13
2825,0.2,3,sum,none,1.0,0.0,0.0,13
2825,0.2,3,mean,none,1.0,0.0,0.0,13
2825,0.2,3,max,none,1.0,0.0,0.0,13
2825,0.2,3,hierarchical,trimming,1.0,0.0,0.0,13
2825,0.3,4,sum,none,1.0,0.0,0.0,13
2825,0.3,4,mean,none,1.0,0.0,0.0,13
2825,0.3,4,max,none,1.0,0.0,0.0,13
2825,0.3,4,hierarchical,trimming,1.0,0.0,0.0,13
746,0.1,2,sum,none,1.0,0.0,0.0,19
746,0.1,2,mean,none,1.0,0.0,0.0,19
746,0.1,2,max,none,1.0,0.0,0.0,19
746,0.1,2,hierarchical,trimming,1.0,0.016812026500701904,0.022741258144378662,19
746,0.2,4,sum,none,1.0,0.016812026500701904,0.022741258144378662,19
746,0.2,4,mean,none,1.0,0.016812026500701904,0.022741258144378662,19
746,0.2,4,max,none,1.0,0.016812026500701904,0.022741258144378662,19
